Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Delay_Group
-0.12169440576026559,14,-0.0791671069598938,0.2290685202718579,-0.06734150027928464,-0.13858938518252584,-0.09692836292806298,7,2.2844409181472423,414,10.0,1,1653.18,0.2161948259454701,99,2,-0.14135765325566818,10719,3,17328,2
-0.16436094162000686,14,-0.0791671069598938,0.2290685202718579,-0.06734150027928464,-0.13858938518252584,-0.09692836292806298,7,2.2171472930127036,414,10.0,1,1653.18,0.8694310241171778,102,0,-0.14135765325566818,21352,5,3598,2
-0.10551054733070855,11,-0.07949123090416522,-0.31546278637163605,-0.06734150027928464,-0.08832394930968399,-0.09692836292806298,6,0.6693939149183075,65,11.0,1,1340.92,-0.24773401396088024,155,0,-0.13921460970664432,4256,2,30135,2
-0.10403928747347609,11,-0.07949123090416522,0.17831483058194728,-0.06734150027928464,-0.12312309722165142,-0.09692836292806298,6,0.6693939149183075,35,11.0,1,1340.92,-1.0873947331733091,156,2,-0.13921460970664432,25215,6,3129,2
-0.10403928747347609,11,-0.07949123090416522,0.17831483058194728,-0.06734150027928464,-0.12312309722165142,-0.09692836292806298,6,0.6693939149183075,35,7.0,1,1340.92,0.13787911721864785,157,0,-0.13921460970664432,41888,2,33469,2
-0.10403928747347609,11,-0.07949123090416522,-0.31546278637163605,-0.032975964928691696,-0.12312309722165142,-0.09692836292806298,6,0.8712747903219243,50,15.0,1,1340.92,-1.4166851227067598,148,2,-0.13921460970664432,21099,3,6069,2
-0.10698180718794101,10,-0.11105579934453642,-0.9257908520618908,-0.06734150027928464,-0.107656809260777,-0.08585656523342279,9,2.2844409181472423,97,15.0,0,1860.55,-1.6376875186486637,381,2,-0.1659747562757028,3302,6,7445,2
-0.10698180718794101,10,-0.11105579934453642,-0.31546278637163605,-0.06734150027928464,-0.107656809260777,-0.08585656523342279,9,2.2844409181472423,125,15.0,0,1860.55,1.1581380292344654,382,2,-0.1659747562757028,23417,3,17208,2
-0.10698180718794101,15,-0.11105579934453642,-0.9257908520618908,-0.06734150027928464,-0.107656809260777,-0.08585656523342279,9,2.2844409181472423,136,15.0,0,1860.55,-1.317678510618578,383,2,-0.1659747562757028,11965,6,3156,2
-0.10698180718794101,10,-0.11105579934453642,-0.9257908520618908,-0.06734150027928464,-0.107656809260777,-0.08585656523342279,9,2.2844409181472423,125,15.0,1,1860.55,-1.6460000363943026,384,2,-0.1659747562757028,35044,6,17234,2
-0.0863841691866866,6,-0.06087730019913926,-0.31546278637163605,-0.10170703562987757,-0.15405567314340027,-0.15007299186233589,0,-1.1475339637142445,34,3.0,2,1325.84,1.1441420873437844,219,1,-0.17349701128787856,29890,5,39754,0
-0.0863841691866866,6,-0.06087730019913926,1.0174232862359527,-0.10170703562987757,-0.15405567314340027,-0.15007299186233589,0,-0.9456530883106276,429,3.0,2,1325.84,-0.7556632215448025,222,1,-0.17349701128787856,11567,1,46561,0
-0.0863841691866866,6,-0.06087730019913926,1.0174232862359527,-0.10170703562987757,-0.15405567314340027,-0.15007299186233589,0,-0.9456530883106276,429,3.0,2,1325.84,1.8581005457922097,223,1,-0.17349701128787856,17242,2,45739,0
-0.0863841691866866,6,-0.06087730019913926,1.0174232862359527,-0.10170703562987757,-0.15405567314340027,-0.15007299186233589,0,-0.9456530883106276,429,3.0,2,1325.84,-0.6525169251181596,224,1,-0.12788508385358205,34529,1,48207,0
-0.12169440576026559,9,-0.08893950305337747,0.03940092441317286,-0.0845242679545811,-0.08832394930968399,-0.09249964385020691,4,-0.20542321183069903,150,16.0,0,1509.72,0.7493395879009427,52,2,-0.1601982099275716,35880,0,37909,1
-0.12169440576026559,9,-0.08893950305337747,0.03940092441317286,-0.0845242679545811,-0.13858938518252584,-0.09249964385020691,4,-0.20542321183069903,125,16.0,0,1509.72,1.858889212218484,-1,2,-0.1601982099275716,37726,2,38119,1
-0.12169440576026559,9,-0.00996458949644459,0.03940092441317286,-0.07593288411693286,-0.13085624120208864,-0.09249964385020691,4,-0.20542321183069903,-1,16.0,0,1509.72,1.1993928419770896,62,2,-0.1601982099275716,23649,5,10361,1
-0.12169440576026559,9,-0.08893950305337747,0.03940092441317286,-0.07593288411693286,-0.13085624120208864,-0.09249964385020691,4,0.06375128870745682,139,16.0,0,1509.72,0.515477220817138,63,0,-0.1601982099275716,10817,6,34761,1
-0.10403928747347609,15,-0.07184902145684016,0.5134001398268215,-0.1102984194675258,-0.14632252916296304,-0.11242887970055924,7,0.7366875400528464,108,8.0,1,282.06,-0.40338639999021364,38,2,-0.13333474239431875,10954,3,19933,2
-0.10403928747347609,13,-0.07184902145684016,0.5134001398268215,-0.1102984194675258,-0.08832394930968399,-0.11242887970055924,7,0.19833853897653472,139,8.0,1,282.06,-1.4712640159738612,39,2,-0.13333474239431875,14210,2,12199,1
-0.10403928747347609,13,-0.07184902145684016,-0.31546278637163605,-0.1102984194675258,-0.14632252916296304,-0.11242887970055924,7,0.4675130395146906,139,8.0,1,282.06,-0.9288980046673124,42,2,-0.13333474239431875,6690,1,21504,2
-0.10403928747347609,13,-0.07184902145684016,0.5134001398268215,-0.1102984194675258,-0.14632252916296304,-0.11242887970055924,7,0.7366875400528464,139,8.0,1,282.06,-1.0180184265740466,43,2,-0.13333474239431875,28224,4,41458,2
-0.08344164947222167,14,-0.07070751639468521,0.6433278100008958,-0.1360725709804705,-0.13858938518252584,-0.13457247508983963,0,-0.40730408723431594,250,1.0,2,799.89,1.4556596805078796,-1,1,-0.17349701128787856,739,1,45731,1
-0.16436094162000686,14,-0.07070751639468521,0.6433278100008958,-0.1360725709804705,-0.13858938518252584,-0.13457247508983963,0,-0.5418913375033938,8,1.0,1,799.89,0.7995385635493591,-1,1,-0.17349701128787856,12081,3,44709,1
-0.08344164947222167,14,-0.07070751639468521,0.6433278100008958,-0.1360725709804705,-0.13858938518252584,-0.13457247508983963,0,-0.4745977123688549,138,1.0,2,799.89,1.7616210107369825,325,1,-0.17349701128787856,754,1,45729,1
-0.08344164947222167,14,-0.07070751639468521,0.6433278100008958,-0.1360725709804705,-0.13858938518252584,-0.13457247508983963,0,-0.40730408723431594,250,5.0,2,799.89,1.5633756480452068,-1,1,-0.17349701128787856,13428,5,44867,1
-0.13787826418982263,11,-0.10793270759150386,-0.759537141040517,-0.09311565179222933,-0.09992366528033979,-0.11242887970055924,4,0.2656321641110737,86,14.0,0,1401.52,0.7474379420552203,356,2,-0.1670815477577067,7852,5,11051,1
-0.13787826418982263,11,-0.10793270759150386,-0.31546278637163605,-0.09311565179222933,-0.09992366528033979,-0.11242887970055924,4,0.5348066646492295,86,14.0,0,1401.52,0.20102851793037474,-1,2,-0.1670815477577067,36003,6,26709,2
-0.13787826418982263,11,-0.10793270759150386,-0.759537141040517,-0.09311565179222933,-0.09992366528033979,-0.11242887970055924,4,0.6021002897837685,108,14.0,1,1401.52,-1.4315232531269744,358,2,-0.1670815477577067,10625,6,9372,2
-0.13787826418982263,11,-0.10793270759150386,-0.759537141040517,-0.09311565179222933,-0.09992366528033979,-0.11242887970055924,4,0.2656321641110737,65,14.0,0,1401.52,0.8062532206122286,359,2,-0.1670815477577067,16911,2,27112,1
-0.08785542904391905,12,-0.04063649955064509,1.7017302975769761,-0.10170703562987757,-0.13858938518252584,-0.1279293964730555,4,-1.4167084642524004,22,8.0,2,939.87,0.779947087016512,245,1,-0.1351395999909617,39575,0,45907,0
-0.08785542904391905,12,-0.04063649955064509,1.7017302975769761,-0.10170703562987757,-0.13858938518252584,-0.1279293964730555,4,-1.2821212139833225,22,8.0,2,939.87,-1.1027259550240955,254,1,-0.1351395999909617,13638,1,43414,0
-0.0863841691866866,15,-0.04063649955064509,1.7017302975769761,-0.10170703562987757,-0.13858938518252584,-0.1279293964730555,4,-1.2821212139833225,22,8.0,2,939.87,-0.36826497811115355,255,1,-0.1351395999909617,21075,0,41638,0
-0.0863841691866866,12,-0.04063649955064509,1.7017302975769761,-0.10170703562987757,-0.13858938518252584,-0.1279293964730555,4,-1.2821212139833225,22,8.0,2,939.87,-0.7524310465854327,258,1,-0.1351395999909617,33051,3,14798,0
-0.09374046847284888,11,-0.03510074809559405,1.9048403998761194,-0.10170703562987757,-0.15405567314340027,-0.11907195831734337,6,-0.6091849626379328,97,5.0,1,233.76,1.0498258842158987,111,2,-0.13503280851747074,24913,2,40549,0
-0.09374046847284888,11,-0.03510074809559405,-0.31546278637163605,-0.10170703562987757,-0.15405567314340027,-0.11907195831734337,6,-0.6091849626379328,139,5.0,1,233.76,0.4333432181053009,114,2,-0.13503280851747074,4498,1,46168,0
-0.09374046847284888,11,-0.03510074809559405,1.9048403998761194,-0.10170703562987757,-0.15405567314340027,-0.11907195831734337,-100,-0.6091849626379328,139,5.0,1,233.76,1.2728680898429259,115,2,-0.13503280851747074,38399,0,47053,0
-0.09374046847284888,11,-0.03510074809559405,1.9048403998761194,-0.10170703562987757,-0.15405567314340027,-0.11907195831734337,6,-0.6091849626379328,107,8.0,1,233.76,0.20716002695028032,116,2,-0.13503280851747074,26629,2,39031,0
-0.12022314590303312,14,-0.10132732493021945,-0.4929179275067299,-0.10170703562987757,-0.12312309722165142,-0.13014375601198355,2,-0.20542321183069903,22,7.0,1,779.69,-1.1085562906423085,47,2,-0.17062629845126534,23832,6,3738,1
-0.12022314590303312,14,-0.10132732493021945,-0.4929179275067299,-0.10170703562987757,-0.12312309722165142,-0.13014375601198355,2,-0.20542321183069903,22,7.0,1,779.69,0.7822228299405609,48,2,-0.17062629845126534,-1,4,29519,1
-0.12022314590303312,14,-0.10132732493021945,-0.4929179275067299,-0.10170703562987757,-0.12312309722165142,-0.13014375601198355,-100,-0.20542321183069903,22,10.0,1,779.69,0.45200840620592864,49,2,-0.17062629845126534,27189,1,35048,1
-0.12022314590303312,14,-0.10132732493021945,-0.4929179275067299,-0.10170703562987757,-0.12312309722165142,-0.13014375601198355,2,-0.20542321183069903,22,10.0,1,779.69,0.4261673711354992,40,2,-0.17062629845126534,7964,3,27048,1
-0.11286684661687084,11,-0.10988831702787936,-0.7606630419809907,-0.1102984194675258,-0.13858938518252584,-0.14342991324555177,2,-0.8110658380415496,335,1155.0,2,43.54,-0.4788006957469791,193,1,-0.17123140192207603,907,6,26175,0
-0.11286684661687084,11,-0.10988831702787936,-0.7606630419809907,-0.1102984194675258,-0.13858938518252584,-0.14342991324555177,2,-1.0802403385797055,250,1.0,1,43.54,-1.442904351126625,184,1,-0.17123140192207603,36956,6,30594,0
-0.11286684661687084,11,-0.10988831702787936,-0.31546278637163605,-0.1102984194675258,-0.13858938518252584,-0.14342991324555177,2,-1.0129467134451666,250,1.0,2,43.54,-0.9892333528246722,185,1,-0.17123140192207603,14190,6,10249,0
-0.11286684661687084,11,-0.10988831702787936,-0.31546278637163605,-0.1102984194675258,-0.13858938518252584,-0.14342991324555177,2,-1.0129467134451666,250,2124.0,2,43.54,1.3992312041636414,-1,1,-0.17123140192207603,3480,5,22776,0
-0.10109676775901118,0,-0.09384519513606467,-0.3344202034352859,-0.12748118714282228,-0.13085624120208864,-0.14785863232340785,4,-0.40730408723431594,414,7.0,1,1180.08,-0.7071704452919665,-1,1,-0.16390468675158917,4707,5,30366,1
-0.10109676775901118,0,-0.09384519513606467,-0.3344202034352859,-0.12748118714282228,-0.13085624120208864,-0.14785863232340785,4,-0.6091849626379328,380,7.0,2,1180.08,-1.240246284858888,284,1,-0.16390468675158917,26213,6,1661,0
-0.10109676775901118,0,-0.09384519513606467,-0.3344202034352859,-0.12748118714282228,-0.13085624120208864,-0.14785863232340785,-100,-0.8110658380415496,403,7.0,2,1180.08,0.9803941551992797,285,1,-0.16390468675158917,-1,3,16931,0
-0.10109676775901118,0,-0.09384519513606467,-0.3344202034352859,-0.12748118714282228,-0.13085624120208864,-0.14785863232340785,4,-0.7437722129070107,403,7.0,2,1180.08,1.0226089306411343,286,0,-0.16390468675158917,25754,6,1936,0
-0.09521172833008135,0,-0.11120596370452333,-0.9928259892426021,-0.10170703562987757,-0.14632252916296304,-0.14785863232340785,4,-0.8110658380415496,73,3.0,2,665.82,-0.8908742340525614,124,1,-0.16956509608491474,2555,5,8029,0
-0.09521172833008135,0,-0.11120596370452333,-0.31546278637163605,-0.10170703562987757,-0.14632252916296304,-0.14785863232340785,4,-0.7437722129070107,73,3.0,2,665.82,1.0719633541385998,125,1,-0.16956509608491474,1403,5,8789,0
-0.09521172833008135,0,-0.11120596370452333,-0.9928259892426021,-0.10170703562987757,-0.14632252916296304,-0.14785863232340785,4,-0.8783594631760886,282,3.0,1,665.82,1.1452815454994334,146,1,-0.16956509608491474,-1,4,9759,0
-0.09521172833008135,0,-0.11120596370452333,-0.9928259892426021,-0.10170703562987757,-0.14632252916296304,-0.14785863232340785,4,-0.5418913375033938,73,3.0,2,665.82,-1.2894109987888402,147,1,-0.16956509608491474,43538,5,11392,1
-0.10698180718794101,5,-0.08273418638419273,0.1474831809272265,-0.0845242679545811,-0.13085624120208864,-0.11907195831734337,7,2.2844409181472423,125,9.0,0,3793.7,-0.09075472036466971,358,2,-0.14571636116728792,43264,2,29116,2
-0.10698180718794101,15,-0.08273418638419273,0.1474831809272265,-0.0845242679545811,-0.13085624120208864,-0.11907195831734337,7,2.2844409181472423,125,9.0,0,3793.7,-0.0007783362183026535,359,0,-0.14571636116728792,2600,1,24881,2
-0.10698180718794101,5,-0.08273418638419273,0.1474831809272265,-0.0845242679545811,-0.13085624120208864,-0.11907195831734337,7,2.2844409181472423,162,9.0,1,3793.7,1.3092344047692406,360,2,-0.14571636116728792,7887,2,21680,2
-0.10551054733070855,5,-0.08273418638419273,0.1474831809272265,-0.0845242679545811,-0.13085624120208864,-0.11907195831734337,7,2.2844409181472423,125,9.0,0,3793.7,-1.4117558270306323,361,2,-0.14571636116728792,10814,2,17863,2
-0.10109676775901118,14,-0.09139207541635644,-0.31546278637163605,-0.1102984194675258,-0.14632252916296304,-0.1456442727844798,0,-1.0129467134451666,429,2.0,2,152.77,-0.105597081017112,170,1,-0.17349701128787856,40932,2,39018,0
-0.10109676775901118,14,-0.09139207541635644,-0.2502951657546355,-0.1102984194675258,-0.14632252916296304,-0.1456442727844798,0,-1.0129467134451666,22,2.0,2,152.77,-1.0444184566609251,171,0,-0.17349701128787856,6180,2,36145,0
-0.09962550790177871,14,-0.09139207541635644,-0.2502951657546355,-0.1102984194675258,-0.14632252916296304,-0.1456442727844798,0,-1.0129467134451666,429,2.0,1,152.77,1.2159127906504876,174,1,-0.17349701128787856,2550,2,37421,0
-0.09962550790177871,14,-0.09139207541635644,-0.2502951657546355,-0.1102984194675258,-0.14632252916296304,-0.1456442727844798,0,-1.0129467134451666,22,3.0,2,152.77,-1.0531441306949876,175,1,-0.17349701128787856,25873,0,40805,0
-0.05843023189926989,5,-0.09587472731774026,-0.4159296171461776,-0.07593288411693286,-0.12312309722165142,-0.08142784615556671,5,2.2844409181472423,86,10.0,0,3124.9,1.2786603191752581,53,2,-0.16251264213327293,21693,6,3224,2
-0.10109676775901118,5,-0.09587472731774026,-0.4159296171461776,-0.07593288411693286,-0.12312309722165142,-0.08142784615556671,5,2.2844409181472423,-1,10.0,0,3124.9,1.4294112641163967,62,2,-0.16251264213327293,18752,4,4828,2
-0.10109676775901118,5,-0.09587472731774026,-0.4159296171461776,-0.07593288411693286,-0.12312309722165142,-0.08142784615556671,5,2.2844409181472423,86,12.0,0,3124.9,-0.11405053530127099,63,2,-0.16251264213327293,3280,2,22430,2
-0.10109676775901118,5,-0.09587472731774026,-0.4159296171461776,-0.07593288411693286,-0.12312309722165142,-0.08142784615556671,5,2.2844409181472423,108,12.0,0,3124.9,-0.888928083335537,66,2,-0.16251264213327293,15239,6,13481,2
-0.13787826418982263,15,-0.07738019434681812,0.2854008244838341,-0.0845242679545811,-0.13858938518252584,-0.1102145201616312,9,1.1404492908600803,151,13.0,0,3643.78,0.8966258571844792,364,2,-0.13222371080621254,9526,2,6313,2
-0.13787826418982263,15,-0.07738019434681812,0.2854008244838341,-0.0845242679545811,-0.13858938518252584,-0.1102145201616312,9,1.0058620405910024,125,13.0,0,3643.78,-0.21796552001371974,367,2,-0.13222371080621254,36054,6,-1,2
-0.13787826418982263,0,-0.07738019434681812,0.2854008244838341,-0.0845242679545811,-0.13858938518252584,-0.1102145201616312,9,1.476917416532775,-1,13.0,1,3643.78,-1.0109241511155522,368,2,-0.13222371080621254,42252,2,17871,2
-0.13787826418982263,0,-0.07738019434681812,0.2854008244838341,-0.0845242679545811,-0.13858938518252584,-0.1102145201616312,9,1.1404492908600803,151,7.0,0,3643.78,-0.30905698241406293,369,2,-0.13222371080621254,29752,6,-1,2
-0.10403928747347609,3,-0.11246042766250078,-0.9841319396765621,-0.09311565179222933,-0.107656809260777,-0.09914272246699102,6,2.2844409181472423,151,10.0,0,3491.37,-1.526640574765891,56,2,-0.16813798304683447,7505,6,5136,2
-0.10403928747347609,3,-0.11246042766250078,-0.9841319396765621,-0.09311565179222933,-0.107656809260777,-0.09914272246699102,6,2.2844409181472423,-1,10.0,0,3491.37,0.8009016673182192,57,2,-0.12788508385358205,33976,3,11980,2
-0.10403928747347609,3,-0.11246042766250078,-0.9841319396765621,-0.09311565179222933,-0.107656809260777,-0.09914272246699102,6,2.2844409181472423,-1,7.0,0,3491.37,0.5052573327677695,58,2,-0.16813798304683447,43098,5,9930,2
-0.10403928747347609,3,-0.11246042766250078,-0.9841319396765621,-0.09311565179222933,-0.107656809260777,-0.09914272246699102,6,2.2844409181472423,125,15.0,0,3491.37,1.3922383341385087,-1,2,-0.16813798304683447,39853,4,10389,2
-0.12169440576026559,13,-0.0941810428697398,-0.21581956525974208,-0.05875011644163639,-0.09992366528033979,-0.11464323923948729,6,2.015266417609087,73,11.0,1,2845.49,-1.161603122333789,50,2,-0.1615378407513367,34995,1,33690,2
-0.12169440576026559,13,-0.0941810428697398,-0.21581956525974208,-0.05875011644163639,-0.09992366528033979,-0.11464323923948729,6,1.8806791673400087,73,11.0,0,2845.49,-0.3934645433472529,51,2,-0.1615378407513367,19875,1,36313,2
-0.12169440576026559,13,-0.0941810428697398,-0.21581956525974208,-0.05875011644163639,-0.09992366528033979,-0.11464323923948729,6,2.015266417609087,73,11.0,1,2845.49,1.158290263300729,54,2,-0.1615378407513367,23097,4,3705,2
-0.12169440576026559,13,-0.0941810428697398,-0.21581956525974208,-0.05875011644163639,-0.09992366528033979,-0.11464323923948729,6,1.678798291936392,-1,11.0,0,2845.49,0.18056811811523618,55,2,-0.1615378407513367,8105,2,26008,2
-0.10551054733070855,12,-0.1014757399676865,-0.5961273953929739,-0.07593288411693286,-0.13858938518252584,-0.1212863178562714,3,-0.7437722129070107,50,9.0,1,518.69,-0.2805614091557623,86,1,-0.16819113077428519,40668,0,28411,0
-0.10551054733070855,12,-0.1014757399676865,-0.5961273953929739,-0.07593288411693286,-0.13858938518252584,-0.1212863178562714,3,-0.7437722129070107,50,9.0,1,518.69,0.7215811113044697,87,0,-0.16819113077428519,1393,6,28876,0
-0.10403928747347609,12,-0.1014757399676865,-0.5961273953929739,-0.07593288411693286,-0.13858938518252584,-0.1212863178562714,3,-0.7437722129070107,64,9.0,1,518.69,-1.3183530250237572,90,1,-0.16819113077428519,20429,6,4177,0
-0.10403928747347609,12,-0.1014757399676865,-0.5961273953929739,-0.07593288411693286,-0.08832394930968399,-0.1212863178562714,3,-0.7437722129070107,-1,9.0,1,518.69,-0.6111694734829397,91,1,-0.16819113077428519,575,6,29297,0
-0.11139558675963838,4,-0.09768699586146319,-0.33165216369519496,-0.07593288411693286,-0.107656809260777,-0.10578580108377514,6,-0.07083596156162111,277,7.0,1,1843.93,-0.3214076243462198,34,2,-0.12788508385358205,43625,5,24172,1
-0.10992432690240592,4,-0.09768699586146319,-0.33165216369519496,-0.07593288411693286,-0.107656809260777,-0.10578580108377514,6,-0.272716836965238,9,9.0,1,1843.93,-0.9945228161675657,35,2,-0.1546682236128092,3295,4,18202,1
-0.10992432690240592,4,-0.09768699586146319,-0.33165216369519496,-0.07593288411693286,-0.107656809260777,-0.10578580108377514,6,-0.4745977123688549,9,9.0,1,1843.93,0.742790569211148,36,2,-0.1546682236128092,4837,2,12391,1
-0.10992432690240592,4,-0.09768699586146319,-0.33165216369519496,-0.07593288411693286,-0.107656809260777,-0.0681416889219985,6,-0.272716836965238,-1,9.0,1,1843.93,0.2251364202697224,37,2,-0.1546682236128092,27269,2,27289,1
-0.13934952404705508,6,-0.08882759818909443,0.022332898398790393,-0.1102984194675258,-0.13858938518252584,-0.12350067739519943,0,-1.0802403385797055,65,11.0,1,1455.34,0.4028761091310988,-1,2,-0.17349701128787856,43733,1,41337,0
-0.13934952404705508,6,-0.08882759818909443,0.022332898398790393,-0.1102984194675258,-0.13858938518252584,-0.12350067739519943,0,-1.0802403385797055,65,11.0,1,1455.34,0.21923783039737194,282,2,-0.17349701128787856,30295,6,5408,0
-0.13787826418982263,6,-0.08882759818909443,-0.31546278637163605,-0.1102984194675258,-0.13858938518252584,-0.12350067739519943,0,-1.0802403385797055,35,11.0,1,1455.34,0.06814622182937326,283,0,-0.17349701128787856,11249,4,39775,0
-0.13787826418982263,6,-0.08882759818909443,0.022332898398790393,-0.1102984194675258,-0.13858938518252584,-0.12350067739519943,0,-1.0802403385797055,65,11.0,1,1455.34,0.11868485844079922,284,2,-0.17349701128787856,12591,4,39316,0
-0.1246369254747305,0,-0.060248853310112975,1.123031326744945,-0.10170703562987757,-0.13085624120208864,-0.1212863178562714,0,0.4675130395146906,50,9.0,1,1344.85,-0.8841131853076095,197,1,-0.17349701128787856,32375,4,37537,2
-0.1246369254747305,15,-0.060248853310112975,1.123031326744945,-0.10170703562987757,-0.13085624120208864,-0.1212863178562714,0,0.6021002897837685,9,9.0,1,1344.85,0.3542293373640481,206,1,-0.17349701128787856,30347,1,48734,2
-0.1246369254747305,0,-0.060248853310112975,1.123031326744945,-0.10170703562987757,-0.13085624120208864,-0.1212863178562714,0,0.6021002897837685,429,9.0,1,1344.85,2.1904588715094016,207,1,-0.17349701128787856,11089,1,47179,2
-0.12316566561749805,0,-0.060248853310112975,1.123031326744945,-0.10170703562987757,-0.13085624120208864,-0.1212863178562714,0,0.6021002897837685,22,9.0,1,1344.85,-0.41654825889211655,210,1,-0.17349701128787856,-1,5,45245,2
-0.10109676775901118,5,-0.06588737468943849,0.7517292928783681,-0.14466395481811872,-0.14632252916296304,-0.13678683462876767,2,-0.40730408723431594,429,4.0,2,199.5,-0.4648723886244623,244,1,-0.16442596451521693,32402,5,16536,1
-0.10109676775901118,5,-0.06588737468943849,0.7517292928783681,-0.14466395481811872,-0.14632252916296304,-0.13678683462876767,2,-0.7437722129070107,429,4.0,2,199.5,1.2272631354675638,245,1,-0.16442596451521693,31714,5,20453,0
-0.10109676775901118,15,-0.06588737468943849,0.7517292928783681,-0.14466395481811872,-0.14632252916296304,-0.13678683462876767,2,-0.40730408723431594,429,7.0,2,199.5,-0.3298760793365813,254,1,-0.16442596451521693,17182,0,42704,1
-0.09962550790177871,5,-0.06588737468943849,0.7517292928783681,-0.14466395481811872,-0.14632252916296304,-0.13678683462876767,2,-0.4745977123688549,429,4.0,2,199.5,-0.6870504237992328,255,1,-0.16442596451521693,17005,2,41915,1
-0.12022314590303312,15,-0.11694672244481917,-1.1383895416927885,-0.09311565179222933,-0.1153899532412142,-0.08364220569449475,7,2.2844409181472423,108,9.0,0,2695.38,0.9913789544521899,28,0,-0.1702380195778993,41977,6,7955,2
-0.12022314590303312,5,-0.11694672244481917,-1.1383895416927885,-0.09311565179222933,-0.1153899532412142,-0.08364220569449475,7,2.2844409181472423,125,9.0,1,2695.38,0.6867284116772177,29,2,-0.1702380195778993,42009,6,7932,2
-0.11875188604580067,5,-0.11694672244481917,-1.1383895416927885,-0.09311565179222933,-0.1153899532412142,-0.08364220569449475,7,2.2844409181472423,139,9.0,0,2695.38,0.6922766790986477,38,2,-0.1702380195778993,40930,6,8481,2
-0.11875188604580067,5,-0.11694672244481917,-1.1383895416927885,-0.09311565179222933,-0.1153899532412142,-0.08364220569449475,7,2.2844409181472423,139,9.0,0,2695.38,0.48757072148724184,39,2,-0.1702380195778993,12998,0,18620,2
-0.11875188604580067,9,-0.08881195414203524,-0.10638394915438494,-0.07593288411693286,-0.107656809260777,-0.09249964385020691,7,2.015266417609087,73,10.0,0,3025.1,0.9658271114245425,47,2,-0.12788508385358205,6181,2,9962,2
-0.11875188604580067,9,-0.08881195414203524,-0.10638394915438494,-0.07593288411693286,-0.08832394930968399,-0.09249964385020691,7,1.678798291936392,73,10.0,0,3025.1,-0.8230762445049947,48,2,-0.12788508385358205,38238,2,21611,2
-0.11875188604580067,9,-0.08881195414203524,-0.10638394915438494,-0.07593288411693286,-0.107656809260777,-0.09249964385020691,7,2.015266417609087,-1,10.0,0,3025.1,-1.0219940409549948,49,2,-0.12788508385358205,4121,2,12109,2
-0.11875188604580067,9,-0.08881195414203524,-0.10638394915438494,-0.07593288411693286,-0.107656809260777,-0.09249964385020691,7,2.015266417609087,73,11.0,0,3025.1,0.02570908373038799,40,2,-0.12788508385358205,11551,6,10588,2
-0.09374046847284888,15,-0.1016248428994214,-0.7028361573364951,-0.07593288411693286,-0.15405567314340027,-0.12350067739519943,2,-0.6764785877724717,97,3.0,1,690.71,0.6581619150275215,301,2,-0.1367231774050041,32627,2,30064,0
-0.09374046847284888,10,-0.1016248428994214,-0.7028361573364951,-0.07593288411693286,-0.15405567314340027,-0.12350067739519943,2,-0.5418913375033938,97,3.0,1,690.71,-0.250983992695811,292,2,-0.1367231774050041,45449,3,16192,1
-0.09374046847284888,10,-0.1016248428994214,-0.7028361573364951,-0.07593288411693286,-0.15405567314340027,-0.12350067739519943,2,-0.340010462099777,108,3.0,1,690.71,-0.9861063770023429,293,2,-0.1367231774050041,574,3,25317,1
-0.09374046847284888,10,-0.1016248428994214,-0.7028361573364951,-0.07593288411693286,-0.15405567314340027,-0.12350067739519943,2,-0.6091849626379328,97,6.0,1,690.71,-1.683994474037491,302,0,-0.1367231774050041,15024,4,9005,0
-0.10551054733070855,0,-0.10767826067952448,-0.31546278637163605,-0.14466395481811872,-0.13858938518252584,-0.1279293964730555,4,0.4675130395146906,9,7.0,2,1328.24,-1.5927769165852803,-1,1,-0.16724902302957242,45131,4,11474,2
-0.10551054733070855,0,-0.10767826067952448,-0.31546278637163605,-0.14466395481811872,-0.13858938518252584,-0.1279293964730555,4,0.4675130395146906,9,7.0,2,1328.24,-0.472927082149063,292,0,-0.16724902302957242,9784,6,6188,2
-0.10551054733070855,0,-0.10767826067952448,-0.866679782555615,-0.14466395481811872,-0.13858938518252584,-0.1279293964730555,4,0.4675130395146906,9,7.0,2,1328.24,-1.3772347294530398,293,1,-0.16724902302957242,14702,6,3295,2
-0.10551054733070855,15,-0.10767826067952448,-0.866679782555615,-0.14466395481811872,-0.13858938518252584,-0.1279293964730555,4,0.4675130395146906,9,7.0,2,1328.24,0.16078542503142088,302,1,-0.16724902302957242,12013,6,4755,2
-0.09079794875838397,7,-0.1124530198548744,-1.0028165607364599,-0.10170703562987757,-0.15405567314340027,-0.10800016062270318,3,0.13104491384199576,22,7.0,1,819.71,-0.4288963760980599,-1,1,-0.17026903691033432,29521,5,21108,1
